2015,1,Woman,7,60
2015,1,Found,6,60
2015,1,Charlie,6,60
2015,1,Hebdo,6,60
2015,2,York,12,61
2015,2,Isis,12,61
2015,2,Woman,8,61
2015,2,Show,6,61
2015,2,Dies,6,61
2015,2,Man,6,61
2015,2,Police,6,61
2015,2,Goes,6,61
2015,2,Young,5,61
2015,2,Would,5,61
2015,2,People,5,61
2015,2,British,5,61
2015,2,Worlds,5,61
2015,2,Family,5,61
2015,2,Yang,5,61
2015,3,Man,13,62
2015,3,Women,10,62
2015,3,State,9,62
2015,3,Isis,8,62
2015,3,Death,7,62
2015,3,Back,6,62
2015,3,World,6,62
2015,3,Syria,6,62
2015,3,Killed,5,62
2015,3,Children,5,62
2015,3,York,5,62
2015,3,Police,5,62
2015,3,Woman,5,62
2015,3,Caught,5,62
2015,3,Jeremy,5,62
2015,3,Chinese,5,62
2015,3,Life,5,62
2015,3,Leader,5,62
2015,3,North,5,62
2015,4,Police,11,63
2015,4,South,10,63
2015,4,York,10,63
2015,4,Nepal,10,63
2015,4,Death,10,63
2015,4,Two,6,63
2015,4,Review,6,63
2015,4,Home,6,63
2015,4,Video,6,63
2015,4,Earthquake,6,63
2015,4,War,6,63
2015,4,People,5,63
2015,4,World,5,63
2015,4,Record,5,63
2015,4,Woman,5,63
2015,4,Attack,5,63
2015,5,Isis,10,64
2015,5,North,8,64
2015,5,World,7,64
2015,5,Help,6,64
2015,5,Baby,6,64
2015,5,Islamic,6,64
2015,5,State,6,64
2015,5,People,6,64
2015,5,Crisis,6,64
2015,5,Texas,6,64
2015,5,Police,5,64
2015,5,Shot,5,64
2015,5,Company,5,64
2015,5,Life,5,64
2015,5,Fifa,5,64
2015,5,Migrants,5,64
2015,5,Man,5,64
2015,5,Death,5,64
2015,5,White,5,64
2015,6,Dies,10,65
2015,6,Di,9,65
2015,6,Police,8,65
2015,6,York,7,65
2015,6,Food,6,65
2015,6,Life,6,65
2015,6,Finds,6,65
2015,6,Chinese,6,65
2015,6,Hospital,6,65
2015,6,Prison,5,65
2015,6,Island,5,65
2015,6,Man,5,65
2015,6,Deadly,5,65
2015,7,York,12,66
2015,7,Trump,10,66
2015,7,Crisis,9,66
2015,7,Free,8,66
2015,7,Police,8,66
2015,7,Women,7,66
2015,7,China,7,66
2015,7,Uk,7,66
2015,7,Dead,7,66
2015,7,Found,6,66
2015,7,World,6,66
2015,7,Greece,6,66
2015,7,University,6,66
2015,7,Isis,6,66
2015,7,Shooting,6,66
2015,8,Women,9,67
2015,8,Crisis,9,67
2015,8,Killed,8,67
2015,8,Air,8,67
2015,8,China,7,67
2015,8,Trump,7,67
2015,8,Death,6,67
2015,8,Report,6,67
2015,8,Obama,6,67
2015,8,Life,6,67
2015,8,Study,6,67
2015,8,Police,6,67
2015,8,Ban,6,67
2015,8,Migrants,6,67
2015,8,Dead,6,67
2015,8,Syria,6,67
2015,9,Trump,10,68
2015,9,Refugee,10,68
2015,9,Dies,9,68
2015,9,Refugees,9,68
2015,9,York,8,68
2015,9,Debate,8,68
2015,9,Donald,8,68
2015,9,Review,6,68
2015,9,Journey,6,68
2015,9,Reveals,6,68
2015,10,War,9,69
2015,10,Di,7,69
2015,10,Help,7,69
2015,10,Debate,7,69
2015,10,York,6,69
2015,10,Dies,6,69
2015,10,World,5,69
2015,10,Killing,5,69
2015,10,Police,5,69
2015,10,China,5,69
2015,10,John,5,69
2015,10,Rise,5,69
2015,10,Women,5,69
2015,10,Cut,5,69
2015,10,South,5,69
2015,10,Social,5,69
2015,10,Yang,5,69
2015,10,ISIS,5,69
2015,10,Syria,5,69
2015,11,Paris,33,70
2015,11,Attacks,17,70
2015,11,Isis,12,70
